# MO binding energies read from G09 output
# [32.779024, 1.933413, 0.851213, 0.851213, 0.851213]
# MO kinetic energies read from G09 output
# [46.26398, 5.215104, 4.254433, 4.254433, 4.254433]
# Incident electron energy [eV] | Total Sigma | Sigmas [Angstrom^2] (core electrons first)
122.0 1.2604954021292005 0.0 0.19228104844106875 0.3560714512293773 0.3560714512293773 0.3560714512293773
123.0 1.2581206644710834 0.0 0.192376343574167 0.35524810696563885 0.35524810696563885 0.35524810696563885
124.00000000000001 1.2557234140165736 0.0 0.19245411118717878 0.35442310094313156 0.35442310094313156 0.35442310094313156
124.99999999999999 1.2533051219319515 0.0 0.19251506895818316 0.3535966843245895 0.3535966843245895 0.3535966843245895
126.0 1.2508671915051304 0.0 0.19255990374535467 0.3527690959199252 0.3527690959199252 0.3527690959199252
127.0 1.2484109614542875 0.0 0.19258927308336443 0.3519405627903077 0.3519405627903077 0.3519405627903077
128.0 1.245937709057744 0.0 0.19260380659743298 0.3511113008201036 0.3511113008201036 0.3511113008201036
129.0 1.243448653115812 0.0 0.19260410734012223 0.3502815152585632 0.3502815152585632 0.3502815152585632
130.0 1.2409449567546653 0.0 0.1925907530556076 0.34945140123301927 0.34945140123301927 0.34945140123301927
131.0 1.2384277300815858 0.0 0.19256429737584557 0.34862114423524676 0.34862114423524676 0.34862114423524676
132.0 1.2358980327003524 0.0 0.19252527095275485 0.34779092058253247 0.34779092058253247 0.34779092058253247
133.0 1.2333568760949516 0.0 0.1924741825302531 0.34696089785489953 0.34696089785489953 0.34696089785489953
134.0 1.2308052258892686 0.0 0.19241151995973327 0.3461312353098451 0.3461312353098451 0.3461312353098451
135.0 1.2282440039899194 0.0 0.19233775116232754 0.34530208427586395 0.34530208427586395 0.34530208427586395
136.0 1.2256740906189347 0.0 0.19225332504108802 0.34447358852594895 0.34447358852594895 0.34447358852594895
137.0 1.2230963262425694 0.0 0.19215867234600534 0.34364588463218804 0.34364588463218804 0.34364588463218804
138.0 1.2205115134021276 0.0 0.19205420649460164 0.3428191023025086 0.3428191023025086 0.3428191023025086
139.0 1.2179204184523256 0.0 0.1919403243506543 0.34199336470055713 0.34199336470055713 0.34199336470055713
140.0 1.2153237732123499 0.0 0.19181740696344626 0.3411687887496345 0.3411687887496345 0.3411687887496345
141.0 1.2127222765344854 0.0 0.1916858202697847 0.3403454854215669 0.3403454854215669 0.3403454854215669
142.0 1.210116595794853 0.0 0.19154591576088967 0.33952356001132106 0.33952356001132106 0.33952356001132106
143.0 1.2075073683105453 0.0 0.19139803111612183 0.3387031123981411 0.3387031123981411 0.3387031123981411
144.0 1.2048952026871746 0.0 0.19124249080539674 0.33788423729392597 0.33788423729392597 0.33788423729392597
145.0 1.2022806801006136 0.0 0.19107960666201837 0.33706702447953174 0.33706702447953174 0.33706702447953174
146.0 1.199664355516472 0.0 0.19090967842755754 0.3362515590296382 0.3362515590296382 0.3362515590296382
147.0 1.1970467588506626 0.0 0.19073299427030405 0.3354379215267862 0.3354379215267862 0.3354379215267862
148.0 1.1944283960741833 0.0 0.19054983127872555 0.33462618826515256 0.33462618826515256 0.33462618826515256
149.0 1.191809750265082 0.0 0.19036045593128229 0.3338164314445999 0.3338164314445999 0.3338164314445999
150.0 1.189191282610389 0.0 0.19016512454386503 0.33300871935550796 0.33300871935550796 0.33300871935550796
151.0 1.1865734333606341 0.0 0.18996408369604845 0.3322031165548619 0.3322031165548619 0.3322031165548619
152.0 1.1839566227394247 0.0 0.18975757063728146 0.33139968403404774 0.33139968403404774 0.33139968403404774
153.0 1.181341251810412 0.0 0.18954581367407106 0.33059847937878034 0.33059847937878034 0.33059847937878034
154.0 1.1787277033038464 0.0 0.18932903253915265 0.32979955692156454 0.32979955692156454 0.32979955692156454
155.0 1.1761163424047838 0.0 0.18910743874358507 0.32900296788706623 0.32900296788706623 0.32900296788706623
156.0 1.1735075175049126 0.0 0.1888812359126517 0.32820876053075365 0.32820876053075365 0.32820876053075365
157.0 1.1709015609198339 0.0 0.18865062010640007 0.3274169802711446 0.3274169802711446 0.3274169802711446
158.0 1.1682987895735422 0.0 0.18841578012560498 0.326627669815979 0.326627669815979 0.326627669815979
159.0 1.1656995056517572 0.0 0.18817689780389454 0.32584086928262085 0.32584086928262085 0.32584086928262085
160.0 1.1631039972256527 0.0 0.1879341482867388 0.32505661631297134 0.32505661631297134 0.32505661631297134
161.0 1.1605125388474609 0.0 0.18768770029795942 0.32427494618316716 0.32427494618316716 0.32427494618316716
162.0 1.1579253921193329 0.0 0.18743771639438403 0.3234958919083163 0.3234958919083163 0.3234958919083163
163.0 1.1553428062367808 0.0 0.18718435320923285 0.32271948434251596 0.32271948434251596 0.32271948434251596
164.0 1.1527650185079334 0.0 0.18692776168479477 0.3219457522743796 0.3219457522743796 0.3219457522743796
165.0 1.1501922548497896 0.0 0.186668087294917 0.3211747225182909 0.3211747225182909 0.3211747225182909
166.0 1.1476247302625804 0.0 0.18640547025780693 0.32040642000159114 0.32040642000159114 0.32040642000159114
167.0 1.1450626492832925 0.0 0.18614004573961512 0.3196408678478925 0.3196408678478925 0.3196408678478925
168.0 1.142506206419359 0.0 0.18587194404924556 0.31887808745670443 0.31887808745670443 0.31887808745670443
169.0 1.1399555865634525 0.0 0.18560129082481333 0.31811809857954637 0.31811809857954637 0.31811809857954637
170.0 1.1374109653902889 0.0 0.18532820721214874 0.3173609193927134 0.3173609193927134 0.3173609193927134
171.0 1.1348725097362844 0.0 0.18505281003572677 0.31660656656685254 0.31660656656685254 0.31660656656685254
172.0 1.1323403779628765 0.0 0.18477521196237723 0.3158550553334997 0.3158550553334997 0.3158550553334997
173.0 1.1298147203042697 0.0 0.1844955216581181 0.31510639954871716 0.31510639954871716 0.31510639954871716
174.0 1.1272956792003328 0.0 0.18421384393843032 0.3143606117539675 0.3143606117539675 0.3143606117539675
175.0 1.124783389615343 0.0 0.1839302799122811 0.31361770323435395 0.31361770323435395 0.31361770323435395
176.0 1.1222779793432147 0.0 0.18364492712018443 0.3128776840743434 0.3128776840743434 0.3128776840743434
177.0 1.1197795692998531 0.0 0.18335787966657285 0.31214056321109346 0.31214056321109346 0.31214056321109346
178.0 1.1172882738032062 0.0 0.18306922834674108 0.3114063484854883 0.3114063484854883 0.3114063484854883
179.0 1.1148042008415802 0.0 0.18277906076860925 0.31067504669099033 0.31067504669099033 0.31067504669099033
180.0 1.112327452330759 0.0 0.18248746146953976 0.3099466636204064 0.3099466636204064 0.3099466636204064
181.0 1.109858124360417 0.0 0.18219451202843193 0.30922120411066173 0.30922120411066173 0.30922120411066173
182.0 1.1073963074303208 0.0 0.18190029117330517 0.30849867208567183 0.30849867208567183 0.30849867208567183
183.0 1.1049420866767683 0.0 0.1816048748845726 0.30777907059739856 0.30777907059739856 0.30777907059739856
184.0 1.1024955420897062 0.0 0.18130833649419753 0.3070624018651696 0.3070624018651696 0.3070624018651696
185.0 1.1000567487209314 0.0 0.18101074678091275 0.3063486673133396 0.3063486673133396 0.3063486673133396
186.0 1.0976257768837807 0.0 0.18071217406167855 0.3056378676073674 0.3056378676073674 0.3056378676073674
187.0 1.0952026923446754 0.0 0.18041268427954169 0.30493000268837794 0.30493000268837794 0.30493000268837794
188.0 1.0927875565068785 0.0 0.18011234108805382 0.30422507180627495 0.30422507180627495 0.30422507180627495
189.0 1.0903804265868113 0.0 0.17981120593239844 0.303523073551471 0.303523073551471 0.303523073551471
190.0 1.087981355783242 0.0 0.17950933812736714 0.3028240058852917 0.3028240058852917 0.3028240058852917
191.0 1.0855903934396665 0.0 0.17920679493232256 0.30212786616911463 0.30212786616911463 0.30212786616911463
192.0 1.0832075852001604 0.0 0.1789036316232755 0.30143465119229496 0.30143465119229496 0.30143465119229496
193.0 1.0808329731590045 0.0 0.17859990156219954 0.300744357198935 0.300744357198935 0.300744357198935
194.0 1.0784665960043247 0.0 0.17829565626370003 0.3000569799135415 0.3000569799135415 0.3000569799135415
195.0 1.0761084891560198 0.0 0.17799094545914948 0.2993725145656234 0.2993725145656234 0.2993725145656234
196.0 1.0737586848982121 0.0 0.17768581715839532 0.29869095591327227 0.29869095591327227 0.29869095591327227
197.0 1.0714172125064572 0.0 0.17738031770914223 0.2980122982657717 0.2980122982657717 0.2980122982657717
198.0 1.0690840983699252 0.0 0.177074491854104 0.2973365355052738 0.2973365355052738 0.2973365355052738
199.0 1.0667593661087769 0.0 0.17676838278602042 0.2966636611075855 0.2966636611075855 0.2966636611075855
200.0 1.0644430366869202 0.0 0.1764620322006241 0.29599366816209866 0.29599366816209866 0.29599366816209866
201.0 1.062135128520358 0.0 0.17615548034764328 0.2953265493909049 0.2953265493909049 0.2953265493909049
202.0 1.059835657581294 0.0 0.17584876607992084 0.29466229716712433 0.29466229716712433 0.29466229716712433
203.0 1.0575446374981805 0.0 0.17554192690072543 0.294000903532485 0.294000903532485 0.294000903532485
204.0 1.0552620796518755 0.0 0.17523499900932848 0.2933423602141823 0.2933423602141823 0.2933423602141823
205.0 1.0529879932680635 0.0 0.1749280173449174 0.2926866586410487 0.2926866586410487 0.2926866586410487
206.0 1.0507223855061016 0.0 0.17462101562891097 0.29203378995906354 0.29203378995906354 0.29203378995906354
207.0 1.0484652615444277 0.0 0.1743140264057422 0.29138374504622844 0.29138374504622844 0.29138374504622844
208.0 1.0462166246626754 0.0 0.17400708108216828 0.2907365145268357 0.2907365145268357 0.2907365145268357
209.0 1.0439764763206318 0.0 0.17370020996516697 0.29009208878515497 0.29009208878515497 0.29009208878515497
210.0 1.0417448162341576 0.0 0.17339344229847536 0.2894504579785607 0.2894504579785607 0.2894504579785607
211.0 1.0395216424482006 0.0 0.17308680629782427 0.2888116120501254 0.2888116120501254 0.2888116120501254
212.0 1.0373069514070115 0.0 0.17278032918491854 0.2881755407406976 0.2881755407406976 0.2881755407406976
213.0 1.0351007380216812 0.0 0.1724740372202143 0.287542233600489 0.287542233600489 0.287542233600489
214.0 1.0329029957351017 0.0 0.1721679557345377 0.286911680000188 0.286911680000188 0.286911680000188
215.0 1.0307137165844513 0.0 0.17186210915959158 0.28628386914161996 0.28628386914161996 0.28628386914161996
216.0 1.0285328912613103 0.0 0.17155652105739203 0.2856587900679728 0.2856587900679728 0.2856587900679728
217.0 1.0263605091694903 0.0 0.17125121414867667 0.28503643167360454 0.28503643167360454 0.28503643167360454
218.00000000000003 1.0241965584806763 0.0 0.17094621034032337 0.28441678271345094 0.28441678271345094 0.28441678271345094
219.00000000000003 1.0220410261879604 0.0 0.1706415307518178 0.28379983181204754 0.28379983181204754 0.28379983181204754
219.99999999999997 1.019893898157357 0.0 0.1703371957408054 0.28318556747218393 0.28318556747218393 0.28318556747218393
220.99999999999997 1.0177551591773695 0.0 0.1700332249277625 0.28257397808320234 0.28257397808320234 0.28257397808320234
222.0 1.0156247930066904 0.0 0.16972963721981996 0.2819650519289568 0.2819650519289568 0.2819650519289568
223.0 1.0135027824201086 0.0 0.16942645083377136 0.2813587771954458 0.2813587771954458 0.2813587771954458
224.0 1.0113891092526857 0.0 0.16912368331829564 0.28075514197813 0.28075514197813 0.28075514197813
225.0 1.009283754442277 0.0 0.16882135157542386 0.2801541342889511 0.2801541342889511 0.2801541342889511
226.0 1.0071866980704542 0.0 0.16851947188127797 0.2795557420630587 0.2795557420630587 0.2795557420630587
227.00000000000003 1.0050979194018939 0.0 0.16821805990610927 0.27895995316526156 0.27895995316526156 0.27895995316526156
228.00000000000003 1.003017396922292 0.0 0.1679171307336604 0.27836675539621053 0.27836675539621053 0.27836675539621053
228.99999999999997 1.0009451083748568 0.0 0.1676166988798785 0.2777761364983261 0.2777761364983261 0.2777761364983261
229.99999999999997 0.9988810307954374 0.0 0.16731677831100075 0.27718808416147894 0.27718808416147894 0.27718808416147894
231.0 0.9968251405463397 0.0 0.16701738246103673 0.27660258602843435 0.27660258602843435 0.27660258602843435
232.0 0.9947774133488763 0.0 0.1667185242486686 0.2760196297000692 0.2760196297000692 0.2760196297000692
233.0 0.9927378243147025 0.0 0.16642021609359114 0.2754392027403704 0.2754392027403704 0.2754392027403704
234.0 0.990706347975981 0.0 0.1661224699323104 0.27486129268122356 0.27486129268122356 0.27486129268122356
235.0 0.988682958314421 0.0 0.16582529723342235 0.2742858870269996 0.2742858870269996 0.2742858870269996
236.0 0.9866676287892322 0.0 0.16552870901238803 0.27371297325894806 0.27371297325894806 0.27371297325894806
237.00000000000003 0.9846603323640375 0.0 0.16523271584582497 0.27314253883940415 0.27314253883940415 0.27314253883940415
238.00000000000003 0.9826610415327788 0.0 0.164937327885331 0.2725745712158159 0.2725745712158159 0.2725745712158159
238.99999999999997 0.9806697283446575 0.0 0.16464255487085744 0.2720090578246 0.2720090578246 0.2720090578246
239.99999999999997 0.978686364428144 0.0 0.1643484061436475 0.27144598609483217 0.27144598609483217 0.27144598609483217
241.0 0.9767109210140885 0.0 0.16405489065875511 0.2708853434517778 0.2708853434517778 0.2708853434517778
242.0 0.97474336895797 0.0 0.16376201699715923 0.27032711732027026 0.27032711732027026 0.27032711732027026
243.0 0.9727836787613163 0.0 0.1634697933774871 0.26977129512794307 0.26977129512794307 0.26977129512794307
244.0 0.9708318205923157 0.0 0.16317822766736112 0.2692178643083182 0.2692178643083182 0.2692178643083182
245.0 0.9688877643056659 0.0 0.16288732739438125 0.26866681230376155 0.26866681230376155 0.26866681230376155
246.0 0.9669514794616737 0.0 0.16259709975675626 0.2681181265683058 0.2681181265683058 0.2681181265683058
247.00000000000003 0.9650229353446428 0.0 0.1623075516335962 0.26757179457034885 0.26757179457034885 0.26757179457034885
248.00000000000003 0.9631021009805671 0.0 0.16201868959487642 0.2670278037952302 0.2670278037952302 0.2670278037952302
248.99999999999997 0.9611889451541646 0.0 0.16173051991108664 0.26648614174769264 0.26648614174769264 0.26648614174769264
249.99999999999997 0.9592834364252668 0.0 0.1614430485625732 0.2659467959542312 0.2659467959542312 0.2659467959542312
251.0 0.9573855431445941 0.0 0.16115628124858702 0.26540975396533567 0.26540975396533567 0.26540975396533567
252.0 0.9554952334689331 0.0 0.16087022339604656 0.2648750033576288 0.2648750033576288 0.2648750033576288
253.0 0.9536124753757442 0.0 0.16058488016802477 0.2643425317359065 0.2643425317359065 0.2643425317359065
254.0 0.9517372366772147 0.0 0.16030025647197052 0.26381232673508137 0.26381232673508137 0.26381232673508137
255.0 0.9498694850337781 0.0 0.16001635696767266 0.2632843760220352 0.2632843760220352 0.2632843760220352
256.0 0.9480091879671244 0.0 0.15973318607497564 0.2627586672973829 0.2627586672973829 0.2627586672973829
257.0 0.9461563128727095 0.0 0.15945074798125455 0.26223518829715164 0.26223518829715164 0.26223518829715164
258.0 0.9443108270317937 0.0 0.15916904664865855 0.2617139267943784 0.2617139267943784 0.2617139267943784
259.0 0.942472697623015 0.0 0.15888808582112945 0.2611948706006285 0.2611948706006285 0.2611948706006285
260.0 0.9406418917335221 0.0 0.15860786903120322 0.26067800756743964 0.26067800756743964 0.26067800756743964
261.0 0.9388183763696789 0.0 0.15832839960660175 0.2601633255876924 0.2601633255876924 0.2601633255876924
262.0 0.9370021184673554 0.0 0.15804968067662156 0.25965081259691125 0.25965081259691125 0.25965081259691125
263.0 0.9351930849018232 0.0 0.1577717151783265 0.2591404565744989 0.2591404565744989 0.2591404565744989
264.0 0.9333912424972651 0.0 0.15749450586254995 0.25863224554490505 0.25863224554490505 0.25863224554490505
265.0 0.9315965580359167 0.0 0.15721805529971422 0.25812616757873413 0.25812616757873413 0.25812616757873413
266.0 0.92980899826685 0.0 0.15694236588547142 0.2576222107937929 0.2576222107937929 0.2576222107937929
267.0 0.9280285299144144 0.0 0.15666743984617315 0.2571203633560804 0.2571203633560804 0.2571203633560804
268.0 0.9262551196863442 0.0 0.1563932792441733 0.2566206134807237 0.2566206134807237 0.2566206134807237
269.0 0.9244887342815467 0.0 0.15611988598297014 0.25612294943285885 0.25612294943285885 0.25612294943285885
270.0 0.9227293403975816 0.0 0.1558472618121926 0.255627359528463 0.255627359528463 0.255627359528463
271.0 0.9209769047378433 0.0 0.155575408332436 0.2551338321351358 0.2551338321351358 0.2551338321351358
272.0 0.9192313940184543 0.0 0.15530432699995098 0.25464235567283444 0.25464235567283444 0.25464235567283444
273.0 0.9174927749748821 0.0 0.15503401913119239 0.25415291861456324 0.25415291861456324 0.25415291861456324
274.0 0.9157610143682906 0.0 0.15476448590723046 0.25366550948702005 0.25366550948702005 0.25366550948702005
275.0 0.9140360789916284 0.0 0.1544957283780297 0.25318011687119957 0.25318011687119957 0.25318011687119957
276.0 0.9123179356754754 0.0 0.15422774746659987 0.25269672940295845 0.25269672940295845 0.25269672940295845
